RecordNo,SaleDate,ProductCategoryName,UnitOfMeasureName,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,TotalPrice,,,,,
25617,2022-11-30,Infused Pre-Rolls,Grams,0,0,13.2,608,13.2,608,,,,,
25617,2022-11-30,Infused (edible),Each,199,4683.32,0,0,199,4683.32,,,,,
25617,2022-11-30,Infused Pre-Rolls,Milligrams,0,0,9000,190.86,9000,190.86,,,,,
25617,2022-11-30,Shake/Trim,Grams,0,0,222,1219,222,1219,,,,,
25617,2022-11-30,Infused Beverage,Each,25,304.4,0,0,25,304.4,,,,,
25617,2022-11-30,Buds,Grams,0,0,168186.02,1354704.4,168186.02,1354704.4,,,,,
25617,2022-11-30,Vape Product,Each,18878,730479.25,0,0,18878,730479.25,,,,,
25617,2022-11-30,Concentrate,Grams,0,0,7.5,369,7.5,369,,,,,
25617,2022-11-30,Immature Plants,Each,42,1337,0,0,42,1337,,,,,
25617,2022-11-30,Raw Pre-Rolls,Grams,0,0,244.5,3088.16,244.5,3088.16,,,,,
25617,2022-11-30,Raw Pre-Rolls,Grams,0,0,320.65,3577,320.65,3577,,,,,
25617,2022-11-30,Shake/Trim (by strain),Grams,0,0,8244.4,43386.82,8244.4,43386.82,,,,,
25617,2022-11-30,Raw Pre-Rolls,Grams,0,0,48427.9,529762.37,48427.9,529762.37,,,,,
25617,2022-11-30,Infused Pre-Rolls,Grams,0,0,1585.1,35979.26,1585.1,35979.26,,,,,
25617,2022-11-30,Buds,Pounds,0,0,0.04,240,0.04,240,,,,,
25617,2022-11-30,Concentrate (Each),Each,4389,179948.06,0,0,4389,179948.06,,,,,
25617,2022-11-30,Infused Pre-Rolls,Grams,0,0,30,810,30,810,,,,,
25617,2022-11-30,Shake/Trim,Grams,0,0,3305,17595.97,3305,17595.97,,,,,
25617,2022-11-30,Concentrate,Milligrams,0,0,2000,110,2000,110,,,,,
25617,2022-11-30,Buds,Grams,0,0,1426,12717.89,1426,12717.89,,,,,
25617,2022-11-30,Shake/Trim,Grams,0,0,49,385,49,385,,,,,
25617,2022-11-30,Infused Beverage,Each,70,837,0,0,70,837,,,,,
25617,2022-11-30,Kief,Grams,0,0,4,104,4,104,,,,,
25617,2022-11-30,Buds,Grams,0,0,649.4,7366.02,649.4,7366.02,,,,,
25617,2022-11-30,Concentrate (Bulk),Grams,0,0,148,1238.07,148,1238.07,,,,,
25617,2022-11-30,Infused (non-edible),Each,208,7804.23,0,0,208,7804.23,,,,,
25617,2022-11-30,Infused (non-edible),Each,3,75,0,0,3,75,,,,,
25654,2022-12-01,Concentrate (Each),Each,5160,205044.07,0,0,5160,205044.07,,,,,
25654,2022-12-01,Shake/Trim,Grams,0,0,111.5,721,111.5,721,,,,,
25654,2022-12-01,Infused Pre-Rolls,Grams,0,0,21.07,708,21.07,708,,,,,
25654,2022-12-01,Infused Beverage,Each,22,475.2,0,0,22,475.2,,,,,
25654,2022-12-01,Vape Product,Each,115,5734.02,0,0,115,5734.02,,,,,
25654,2022-12-01,Buds,Grams,0,0,683.3,7504.23,683.3,7504.23,,,,,
25654,2022-12-01,Buds,Grams,0,0,1351.5,11822.29,1351.5,11822.29,,,,,
25654,2022-12-01,Concentrate (Each),Each,17,1035,0,0,17,1035,,,,,
25654,2022-12-01,Buds,Pounds,0,0,0.02,115,0.02,115,,,,,
25654,2022-12-01,Concentrate,Grams,0,0,296.6,12440.45,296.6,12440.45,,,,,
25654,2022-12-01,Infused (edible),Each,360,8001,0,0,360,8001,,,,,
25654,2022-12-01,Infused (non-edible),Each,258,9059.2,0,0,258,9059.2,,,,,
25654,2022-12-01,Infused Beverage,Each,125,1295,0,0,125,1295,,,,,
25654,2022-12-01,Infused (edible),Each,112,2878.05,0,0,112,2878.05,,,,,
25654,2022-12-01,Vape Product,Each,290,10024,0,0,290,10024,,,,,
25654,2022-12-01,Buds,Grams,0,0,219503.02,1614694.46,219503.02,1614694.46,,,,,
25654,2022-12-01,Raw Pre-Rolls,Grams,0,0,56577.48,615754.63,56577.48,615754.63,,,,,
25654,2022-12-01,Raw Pre-Rolls,Grams,0,0,154.75,2083.25,154.75,2083.25,,,,,
25654,2022-12-01,Shake/Trim (by strain),Grams,0,0,371,2151,371,2151,,,,,
25654,2022-12-01,Raw Pre-Rolls,Grams,0,0,370.1,5085,370.1,5085,,,,,
25654,2022-12-01,Concentrate,Milligrams,0,0,5000,265.9,5000,265.9,,,,,
25654,2022-12-01,Infused Pre-Rolls,Grams,0,0,21.7,495.5,21.7,495.5,,,,,
25654,2022-12-01,Vape Product,Each,21328,851564.07,0,0,21328,851564.07,,,,,
25654,2022-12-01,Infused Beverage,Each,3655,25797.59,0,0,3655,25797.59,,,,,
25654,2022-12-01,Infused Pre-Rolls,Milligrams,0,0,10000,230.78,10000,230.78,,,,,
25654,2022-12-01,Concentrate (Bulk),Grams,0,0,56,826.02,56,826.02,,,,,
25654,2022-12-01,Infused (edible),Each,25771,526344.37,0,0,25771,526344.37,,,,,
25654,2022-12-01,Concentrate,Grams,0,0,6,216,6,216,,,,,
25654,2022-12-01,Concentrate (Each),Each,32,1204.5,0,0,32,1204.5,,,,,
25654,2022-12-01,Immature Plants,Each,14,445,0,0,14,445,,,,,
25654,2022-12-01,Shake/Trim (by strain),Grams,0,0,11070.3,56461.4,11070.3,56461.4,,,,,
25654,2022-12-01,Infused Pre-Rolls,Grams,0,0,2156.61,48756.33,2156.61,48756.33,,,,,
25654,2022-12-01,Suppository,Each,1,57,0,0,1,57,,,,,
25654,2022-12-01,Kief,Grams,0,0,177.4,3369.41,177.4,3369.41,,,,,
25654,2022-12-01,Shake/Trim,Grams,0,0,3540,18329.35,3540,18329.35,,,,,
25689,2022-12-02,Vape Product,Each,240,7979.25,0,0,240,7979.25,,,,,
25689,2022-12-02,Raw Pre-Rolls,Grams,0,0,298.75,4121.44,298.75,4121.44,,,,,
25689,2022-12-02,Shake/Trim,Grams,0,0,49,385,49,385,,,,,
25689,2022-12-02,Shake/Trim,Grams,0,0,3917.3,22122.95,3917.3,22122.95,,,,,
25689,2022-12-02,Infused (non-edible),Each,325,11236.86,0,0,325,11236.86,,,,,
25689,2022-12-02,Buds,Grams,0,0,288784.14,2014420.92,288784.14,2014420.92,,,,,
25689,2022-12-02,Kief,Grams,0,0,243.76,4679.8,243.76,4679.8,,,,,
25689,2022-12-02,Concentrate,Grams,0,0,330.5,14513.46,330.5,14513.46,,,,,
25689,2022-12-02,Raw Pre-Rolls,Grams,0,0,450.6,5574,450.6,5574,,,,,
25689,2022-12-02,Infused Beverage,Each,162,1181.5,0,0,162,1181.5,,,,,
25689,2022-12-02,Infused Pre-Rolls,Milligrams,0,0,21000,504,21000,504,,,,,
25689,2022-12-02,Infused Pre-Rolls,Grams,0,0,14,435,14,435,,,,,
25689,2022-12-02,Buds,Grams,0,0,1059,9769.31,1059,9769.31,,,,,
25689,2022-12-02,Concentrate,Milligrams,0,0,11500,619.85,11500,619.85,,,,,
25689,2022-12-02,Raw Pre-Rolls,Grams,0,0,72082.54,776690.02,72082.54,776690.02,,,,,
25689,2022-12-02,Concentrate (Bulk),Grams,0,0,302.5,2031.74,302.5,2031.74,,,,,
25689,2022-12-02,Vape Product,Each,232,7689,0,0,232,7689,,,,,
25689,2022-12-02,Infused (edible),Each,442,6560.42,0,0,442,6560.42,,,,,
25689,2022-12-02,Concentrate (Each),Each,42,1024.48,0,0,42,1024.48,,,,,
25689,2022-12-02,Concentrate (Each),Each,6592,266533.53,0,0,6592,266533.53,,,,,
25689,2022-12-02,Infused (edible),Each,35701,749893.12,0,0,35701,749893.12,,,,,
25689,2022-12-02,Shake/Trim (by strain),Grams,0,0,14223.7,70165.39,14223.7,70165.39,,,,,
25689,2022-12-02,Infused Beverage,Each,6526,47512.64,0,0,6526,47512.64,,,,,
25689,2022-12-02,Buds,Pounds,0,0,0.01,60,0.01,60,,,,,
25689,2022-12-02,Immature Plants,Each,25,780,0,0,25,780,,,,,
25689,2022-12-02,Concentrate (Each),Each,59,2665,0,0,59,2665,,,,,
25689,2022-12-02,Vape Product,Each,26158,1053866.58,0,0,26158,1053866.58,,,,,
25689,2022-12-02,Infused Pre-Rolls,Grams,0,0,57.11,1526,57.11,1526,,,,,
25689,2022-12-02,Infused Pre-Rolls,Grams,0,0,2944.61,65491.26,2944.61,65491.26,,,,,
25689,2022-12-02,Infused (edible),Each,453,9659.9,0,0,453,9659.9,,,,,
25689,2022-12-02,Shake/Trim,Grams,0,0,147,807,147,807,,,,,
25689,2022-12-02,Shake/Trim (by strain),Grams,0,0,469,2555,469,2555,,,,,
25689,2022-12-02,Concentrate,Grams,0,0,14,546,14,546,,,,,
25689,2022-12-02,Infused Beverage,Each,141,715,0,0,141,715,,,,,
25689,2022-12-02,Buds,Grams,0,0,1643,15305.93,1643,15305.93,,,,,
25724,2022-12-03,Infused Pre-Rolls,Grams,0,0,2557.92,58733.79,2557.92,58733.79,,,,,
25724,2022-12-03,Shake/Trim (by strain),Grams,0,0,350,1893,350,1893,,,,,
25724,2022-12-03,Raw Pre-Rolls,Grams,0,0,61180.38,673122.16,61180.38,673122.16,,,,,
25724,2022-12-03,Concentrate,Grams,0,0,17,708,17,708,,,,,
25724,2022-12-03,Concentrate (Bulk),Grams,0,0,191.5,1414.38,191.5,1414.38,,,,,
25724,2022-12-03,Kief,Grams,0,0,164.46,3289.02,164.46,3289.02,,,,,
25724,2022-12-03,Raw Pre-Rolls,Grams,0,0,248,2796,248,2796,,,,,
25724,2022-12-03,Shake/Trim,Grams,0,0,42,330,42,330,,,,,
25724,2022-12-03,Raw Pre-Rolls,Grams,0,0,229,2655.29,229,2655.29,,,,,
25724,2022-12-03,Shake/Trim,Grams,0,0,157,873,157,873,,,,,
25724,2022-12-03,Concentrate (Each),Each,33,1870,0,0,33,1870,,,,,
25724,2022-12-03,Vape Product,Each,22496,927628.71,0,0,22496,927628.71,,,,,
25724,2022-12-03,Infused Beverage,Each,136,479.5,0,0,136,479.5,,,,,
25724,2022-12-03,Buds,Grams,0,0,258197.88,1809605.19,258197.88,1809605.19,,,,,
25724,2022-12-03,Infused Beverage,Each,5656,45474.6,0,0,5656,45474.6,,,,,
25724,2022-12-03,Buds,Pounds,0,0,0.03,142.77,0.03,142.77,,,,,
25724,2022-12-03,Suppository,Each,3,174,0,0,3,174,,,,,
25724,2022-12-03,Vape Product,Each,197,7201,0,0,197,7201,,,,,
25724,2022-12-03,Shake/Trim,Grams,0,0,3515,19397.9,3515,19397.9,,,,,
25724,2022-12-03,Infused (non-edible),Each,377,14310.27,0,0,377,14310.27,,,,,
25724,2022-12-03,Concentrate,Milligrams,0,0,7000,243.56,7000,243.56,,,,,
25724,2022-12-03,Infused Pre-Rolls,Grams,0,0,39.1,844,39.1,844,,,,,
25724,2022-12-03,Infused (edible),Each,345,8139,0,0,345,8139,,,,,
25724,2022-12-03,Vape Product,Each,361,10614.37,0,0,361,10614.37,,,,,
25724,2022-12-03,Infused Beverage,Each,71,914,0,0,71,914,,,,,
25724,2022-12-03,Shake/Trim (by strain),Grams,0,0,12142.4,60477.78,12142.4,60477.78,,,,,
25724,2022-12-03,Buds,Grams,0,0,1103,10450.05,1103,10450.05,,,,,
25724,2022-12-03,Infused (edible),Each,35022,743232.34,0,0,35022,743232.34,,,,,
25724,2022-12-03,Infused (edible),Each,345,6659.88,0,0,345,6659.88,,,,,
25724,2022-12-03,Infused Pre-Rolls,Grams,0,0,25.46,792,25.46,792,,,,,
25724,2022-12-03,Concentrate (Each),Each,6007,243183.18,0,0,6007,243183.18,,,,,
25724,2022-12-03,Infused Pre-Rolls,Milligrams,0,0,23000,557.72,23000,557.72,,,,,
25724,2022-12-03,Concentrate,Grams,0,0,352,14945.28,352,14945.28,,,,,
25724,2022-12-03,Immature Plants,Each,63,2050,0,0,63,2050,,,,,
25724,2022-12-03,Buds,Grams,0,0,1323.5,12867.06,1323.5,12867.06,,,,,
25724,2022-12-03,Infused (non-edible),Each,2,140,0,0,2,140,,,,,
25724,2022-12-03,Concentrate (Each),Each,62,2079.5,0,0,62,2079.5,,,,,
25761,2022-12-04,Vape Product,Each,18313,749210.79,0,0,18313,749210.79,,,,,
25761,2022-12-04,Buds,Grams,0,0,1176.5,11179.65,1176.5,11179.65,,,,,
25761,2022-12-04,Infused Pre-Rolls,Milligrams,0,0,12000,300,12000,300,,,,,
25761,2022-12-04,Infused (edible),Each,25012,536167.08,0,0,25012,536167.08,,,,,
25761,2022-12-04,Infused Beverage,Each,170,772.99,0,0,170,772.99,,,,,
25761,2022-12-04,Infused (edible),Each,251,5373.83,0,0,251,5373.83,,,,,
25761,2022-12-04,Vape Product,Each,249,8401,0,0,249,8401,,,,,
25761,2022-12-04,Shake/Trim,Grams,0,0,2849,15602.7,2849,15602.7,,,,,
25761,2022-12-04,Infused (non-edible),Each,4,60,0,0,4,60,,,,,
25761,2022-12-04,Concentrate (Bulk),Grams,0,0,36.5,782.25,36.5,782.25,,,,,
25761,2022-12-04,Buds,Grams,0,0,197206.68,1404558.27,197206.68,1404558.27,,,,,
25761,2022-12-04,Infused Pre-Rolls,Grams,0,0,25.8,661.56,25.8,661.56,,,,,
25761,2022-12-04,Raw Pre-Rolls,Grams,0,0,47922.66,530487.83,47922.66,530487.83,,,,,
25761,2022-12-04,Raw Pre-Rolls,Grams,0,0,268.25,3284.42,268.25,3284.42,,,,,
25761,2022-12-04,Concentrate,Grams,0,0,2,72,2,72,,,,,
25761,2022-12-04,Concentrate,Milligrams,0,0,5000,275,5000,275,,,,,
25761,2022-12-04,Infused Pre-Rolls,Grams,0,0,29.06,780,29.06,780,,,,,
25761,2022-12-04,Concentrate (Each),Each,4456,189985.46,0,0,4456,189985.46,,,,,
25761,2022-12-04,Immature Plants,Each,19,597,0,0,19,597,,,,,
25761,2022-12-04,Shake/Trim,Grams,0,0,28,220,28,220,,,,,
25761,2022-12-04,Shake/Trim,Grams,0,0,168.5,1197,168.5,1197,,,,,
25761,2022-12-04,Shake/Trim (by strain),Grams,0,0,9787.6,48537.8,9787.6,48537.8,,,,,
25761,2022-12-04,Kief,Grams,0,0,166,3168.82,166,3168.82,,,,,
25761,2022-12-04,Kief,Grams,0,0,3,60,3,60,,,,,
25761,2022-12-04,Infused Beverage,Each,4097,31907.59,0,0,4097,31907.59,,,,,
25761,2022-12-04,Concentrate,Grams,0,0,237,10384.84,237,10384.84,,,,,
25761,2022-12-04,Infused Beverage,Each,71,953,0,0,71,953,,,,,
25761,2022-12-04,Raw Pre-Rolls,Grams,0,0,604,7975,604,7975,,,,,
25761,2022-12-04,Concentrate (Each),Each,43,1380.65,0,0,43,1380.65,,,,,
25761,2022-12-04,Buds,Grams,0,0,836,8697.28,836,8697.28,,,,,
25761,2022-12-04,Shake/Trim (by strain),Grams,0,0,273,1514,273,1514,,,,,
25761,2022-12-04,Infused (non-edible),Each,295,12116.76,0,0,295,12116.76,,,,,
25761,2022-12-04,Vape Product,Each,133,4993.2,0,0,133,4993.2,,,,,
25761,2022-12-04,Concentrate (Each),Each,46,2171,0,0,46,2171,,,,,
25761,2022-12-04,Infused Pre-Rolls,Grams,0,0,1830.09,42262.58,1830.09,42262.58,,,,,
25761,2022-12-04,Infused (edible),Each,308,7149,0,0,308,7149,,,,,
25797,2022-12-05,Suppository,Each,1,60,0,0,1,60,,,,,
25797,2022-12-05,Buds,Pounds,0,0,0.01,60,0.01,60,,,,,
25797,2022-12-05,Raw Pre-Rolls,Grams,0,0,46093.68,502140.1,46093.68,502140.1,,,,,
25797,2022-12-05,Vape Product,Each,70,3456,0,0,70,3456,,,,,
25797,2022-12-05,Infused (edible),Each,20704,428500.26,0,0,20704,428500.26,,,,,
25797,2022-12-05,Concentrate (Each),Each,31,1028,0,0,31,1028,,,,,
25797,2022-12-05,Vape Product,Each,111,3902.5,0,0,111,3902.5,,,,,
25797,2022-12-05,Raw Pre-Rolls,Grams,0,0,229,3465,229,3465,,,,,
25797,2022-12-05,Raw Pre-Rolls,Grams,0,0,172.25,2263,172.25,2263,,,,,
25797,2022-12-05,Infused Pre-Rolls,Grams,0,0,54.2,1138,54.2,1138,,,,,
25797,2022-12-05,Infused Beverage,Each,9,194.4,0,0,9,194.4,,,,,
25797,2022-12-05,Shake/Trim,Grams,0,0,28,148,28,148,,,,,
25797,2022-12-05,Vape Product,Each,18276,713927.45,0,0,18276,713927.45,,,,,
25797,2022-12-05,Infused Beverage,Each,2476,19783.24,0,0,2476,19783.24,,,,,
25797,2022-12-05,Concentrate (Each),Each,3915,156937.39,0,0,3915,156937.39,,,,,
25797,2022-12-05,Buds,Grams,0,0,166692.76,1293870.72,166692.76,1293870.72,,,,,
25797,2022-12-05,Shake/Trim (by strain),Grams,0,0,9786.7,48280.97,9786.7,48280.97,,,,,
25797,2022-12-05,Concentrate,Milligrams,0,0,7000,320.15,7000,320.15,,,,,
25797,2022-12-05,Infused Pre-Rolls,Milligrams,0,0,9000,225,9000,225,,,,,
25797,2022-12-05,Infused Beverage,Each,91,991,0,0,91,991,,,,,
25797,2022-12-05,Shake/Trim (by strain),Grams,0,0,238,1311,238,1311,,,,,
25797,2022-12-05,Infused (edible),Each,157,3229,0,0,157,3229,,,,,
25797,2022-12-05,Infused Pre-Rolls,Grams,0,0,31.5,660,31.5,660,,,,,
25797,2022-12-05,Concentrate (Each),Each,5,175,0,0,5,175,,,,,
25797,2022-12-05,Shake/Trim,Grams,0,0,28,220,28,220,,,,,
25797,2022-12-05,Shake/Trim,Grams,0,0,2673.5,14466.31,2673.5,14466.31,,,,,
25797,2022-12-05,Buds,Grams,0,0,925,8623.72,925,8623.72,,,,,
25797,2022-12-05,Concentrate (Bulk),Grams,0,0,113,1255,113,1255,,,,,
25797,2022-12-05,Concentrate,Grams,0,0,3,108,3,108,,,,,
25797,2022-12-05,Kief,Grams,0,0,121.3,2314.98,121.3,2314.98,,,,,
25797,2022-12-05,Infused (non-edible),Each,4,60,0,0,4,60,,,,,
25797,2022-12-05,Immature Plants,Each,16,451.5,0,0,16,451.5,,,,,
25797,2022-12-05,Infused (edible),Each,233,5301,0,0,233,5301,,,,,
25797,2022-12-05,Buds,Grams,0,0,650,8101,650,8101,,,,,
25797,2022-12-05,Concentrate,Grams,0,0,225.5,9545.21,225.5,9545.21,,,,,
25797,2022-12-05,Infused (non-edible),Each,228,7230.87,0,0,228,7230.87,,,,,
25797,2022-12-05,Infused Pre-Rolls,Grams,0,0,1451.71,33585.9,1451.71,33585.9,,,,,
25834,2022-12-06,Vape Product,Each,167,8010.24,0,0,167,8010.24,,,,,
25834,2022-12-06,Buds,Grams,0,0,166432.42,1323688.45,166432.42,1323688.45,,,,,
25834,2022-12-06,Infused Beverage,Each,26,353.75,0,0,26,353.75,,,,,
25834,2022-12-06,Infused Beverage,Each,48,822,0,0,48,822,,,,,
25834,2022-12-06,Shake/Trim,Grams,0,0,42,188,42,188,,,,,
25834,2022-12-06,Shake/Trim,Grams,0,0,2695,14262.85,2695,14262.85,,,,,
25834,2022-12-06,Buds,Grams,0,0,875,7931,875,7931,,,,,
25834,2022-12-06,Infused (non-edible),Each,228,8157.5,0,0,228,8157.5,,,,,
25834,2022-12-06,Kief,Grams,0,0,164.5,2847.91,164.5,2847.91,,,,,
25834,2022-12-06,Infused Pre-Rolls,Milligrams,0,0,5000,111.58,5000,111.58,,,,,
25834,2022-12-06,Concentrate,Grams,0,0,226,9680.3,226,9680.3,,,,,
25834,2022-12-06,Infused (edible),Each,21793,447592.82,0,0,21793,447592.82,,,,,
25834,2022-12-06,Concentrate,Grams,0,0,7,252,7,252,,,,,
25834,2022-12-06,Infused Pre-Rolls,Grams,0,0,24,685,24,685,,,,,
25834,2022-12-06,Infused Pre-Rolls,Grams,0,0,23.8,741,23.8,741,,,,,
25834,2022-12-06,Immature Plants,Each,17,512.22,0,0,17,512.22,,,,,
25834,2022-12-06,Raw Pre-Rolls,Grams,0,0,386.05,4864.68,386.05,4864.68,,,,,
25834,2022-12-06,Infused Pre-Rolls,Grams,0,0,1587.36,35527.63,1587.36,35527.63,,,,,
25834,2022-12-06,Concentrate (Bulk),Grams,0,0,15,363.62,15,363.62,,,,,
25834,2022-12-06,Infused Beverage,Each,2848,20635.62,0,0,2848,20635.62,,,,,
25834,2022-12-06,Buds,Grams,0,0,1301.5,9982.97,1301.5,9982.97,,,,,
25834,2022-12-06,Infused (edible),Each,193,4430,0,0,193,4430,,,,,
25834,2022-12-06,Raw Pre-Rolls,Grams,0,0,142.25,2035.25,142.25,2035.25,,,,,
25834,2022-12-06,Concentrate (Each),Each,4422,174712.44,0,0,4422,174712.44,,,,,
25834,2022-12-06,Concentrate (Each),Each,18,675,0,0,18,675,,,,,
25834,2022-12-06,Shake/Trim (by strain),Grams,0,0,276,1185,276,1185,,,,,
25834,2022-12-06,Concentrate (Each),Each,37,1641.1,0,0,37,1641.1,,,,,
25834,2022-12-06,Vape Product,Each,17567,681999.45,0,0,17567,681999.45,,,,,
25834,2022-12-06,Concentrate,Milligrams,0,0,3000,151.62,3000,151.62,,,,,
25834,2022-12-06,Shake/Trim,Grams,0,0,49,385,49,385,,,,,
25834,2022-12-06,Infused (edible),Each,229,4738.7,0,0,229,4738.7,,,,,
25834,2022-12-06,Vape Product,Each,194,6522,0,0,194,6522,,,,,
25834,2022-12-06,Shake/Trim (by strain),Grams,0,0,9459.6,45839.03,9459.6,45839.03,,,,,
25834,2022-12-06,Raw Pre-Rolls,Grams,0,0,52229.63,537880.22,52229.63,537880.22,,,,,
25868,2022-12-07,Buds,Grams,0,0,180701.59,1405180.76,180701.59,1405180.76,,,,,
25868,2022-12-07,Infused Beverage,Each,2901,21244.95,0,0,2901,21244.95,,,,,
25868,2022-12-07,Infused Pre-Rolls,Grams,0,0,1723.45,39274.19,1723.45,39274.19,,,,,
25868,2022-12-07,Immature Plants,Each,15,475,0,0,15,475,,,,,
25868,2022-12-07,Infused (edible),Each,261,6220,0,0,261,6220,,,,,
25868,2022-12-07,Buds,Pounds,0,0,0.04,111.08,0.04,111.08,,,,,
25868,2022-12-07,Infused Beverage,Each,36,478.05,0,0,36,478.05,,,,,
25868,2022-12-07,Concentrate,Grams,0,0,267,11103.9,267,11103.9,,,,,
25868,2022-12-07,Kief,Grams,0,0,3,78,3,78,,,,,
25868,2022-12-07,Infused (edible),Each,90,2224,0,0,90,2224,,,,,
25868,2022-12-07,Shake/Trim,Grams,0,0,2869.5,15428.56,2869.5,15428.56,,,,,
25868,2022-12-07,Infused Pre-Rolls,Grams,0,0,19,570,19,570,,,,,
25868,2022-12-07,Concentrate (Bulk),Grams,0,0,70.5,840.75,70.5,840.75,,,,,
25868,2022-12-07,Shake/Trim (by strain),Grams,0,0,280,1256,280,1256,,,,,
25868,2022-12-07,Kief,Grams,0,0,134,2705.53,134,2705.53,,,,,
25868,2022-12-07,Infused (non-edible),Each,220,8389.41,0,0,220,8389.41,,,,,
25868,2022-12-07,Raw Pre-Rolls,Grams,0,0,52080.7,548237.12,52080.7,548237.12,,,,,
25868,2022-12-07,Suppository,Each,2,115.5,0,0,2,115.5,,,,,
25868,2022-12-07,Concentrate,Milligrams,0,0,2000,89.28,2000,89.28,,,,,
25868,2022-12-07,Infused Pre-Rolls,Grams,0,0,18.16,364,18.16,364,,,,,
25868,2022-12-07,Raw Pre-Rolls,Grams,0,0,120.25,1778.1,120.25,1778.1,,,,,
25868,2022-12-07,Shake/Trim,Grams,0,0,168,888,168,888,,,,,
25868,2022-12-07,Vape Product,Each,158,5802,0,0,158,5802,,,,,
25868,2022-12-07,Vape Product,Each,18500,739118.78,0,0,18500,739118.78,,,,,
25868,2022-12-07,Buds,Grams,0,0,1260,10876.92,1260,10876.92,,,,,
25868,2022-12-07,Vape Product,Each,80,4385.64,0,0,80,4385.64,,,,,
25868,2022-12-07,Infused Beverage,Each,45,519,0,0,45,519,,,,,
25868,2022-12-07,Buds,Grams,0,0,493.5,5123.2,493.5,5123.2,,,,,
25868,2022-12-07,Shake/Trim (by strain),Grams,0,0,9999.9,47981.33,9999.9,47981.33,,,,,
25868,2022-12-07,Concentrate (Each),Each,28,1242.5,0,0,28,1242.5,,,,,
25868,2022-12-07,Infused (edible),Each,22865,468612.67,0,0,22865,468612.67,,,,,
25868,2022-12-07,Concentrate (Each),Each,4607,182779.82,0,0,4607,182779.82,,,,,
25868,2022-12-07,Concentrate (Each),Each,17,1290,0,0,17,1290,,,,,
25868,2022-12-07,Raw Pre-Rolls,Grams,0,0,277.25,3759,277.25,3759,,,,,
25902,2022-12-08,Concentrate (Each),Each,28,1145,0,0,28,1145,,,,,
25902,2022-12-08,Shake/Trim (by strain),Grams,0,0,371,1536,371,1536,,,,,
25902,2022-12-08,Buds,Grams,0,0,1177,9901.43,1177,9901.43,,,,,
25902,2022-12-08,Concentrate (Bulk),Grams,0,0,135,1818.31,135,1818.31,,,,,
25902,2022-12-08,Infused Pre-Rolls,Grams,0,0,42,954,42,954,,,,,
25902,2022-12-08,Infused (edible),Each,85,2010.3,0,0,85,2010.3,,,,,
25902,2022-12-08,Infused Pre-Rolls,Grams,0,0,2045.38,47302.69,2045.38,47302.69,,,,,
25902,2022-12-08,Infused (edible),Each,418,7489.5,0,0,418,7489.5,,,,,
25902,2022-12-08,Vape Product,Each,20499,810662.95,0,0,20499,810662.95,,,,,
25902,2022-12-08,Concentrate,Grams,0,0,261.5,10722.5,261.5,10722.5,,,,,
25902,2022-12-08,Infused Beverage,Each,83,975.5,0,0,83,975.5,,,,,
25902,2022-12-08,Infused Pre-Rolls,Milligrams,0,0,26000,519.47,26000,519.47,,,,,
25902,2022-12-08,Shake/Trim,Grams,0,0,3269,17322.98,3269,17322.98,,,,,
25902,2022-12-08,Kief,Grams,0,0,146.5,2707.23,146.5,2707.23,,,,,
25902,2022-12-08,Infused Beverage,Each,3563,25773.26,0,0,3563,25773.26,,,,,
25902,2022-12-08,Vape Product,Each,183,7438,0,0,183,7438,,,,,
25902,2022-12-08,Infused (non-edible),Each,264,10094.83,0,0,264,10094.83,,,,,
25902,2022-12-08,Suppository,Each,1,55.5,0,0,1,55.5,,,,,
25902,2022-12-08,Concentrate (Each),Each,35,1552,0,0,35,1552,,,,,
25902,2022-12-08,Infused Pre-Rolls,Grams,0,0,62.8,1884.5,62.8,1884.5,,,,,
25902,2022-12-08,Infused Beverage,Each,50,250.4,0,0,50,250.4,,,,,
25902,2022-12-08,Buds,Grams,0,0,322,3757.6,322,3757.6,,,,,
25902,2022-12-08,Concentrate,Grams,0,0,3,150,3,150,,,,,
25902,2022-12-08,Raw Pre-Rolls,Grams,0,0,56582.65,608501.07,56582.65,608501.07,,,,,
25902,2022-12-08,Buds,Grams,0,0,199875.95,1566785.02,199875.95,1566785.02,,,,,
25902,2022-12-08,Infused (edible),Each,26203,542679.03,0,0,26203,542679.03,,,,,
25902,2022-12-08,Shake/Trim,Grams,0,0,259.5,1328,259.5,1328,,,,,
25902,2022-12-08,Concentrate (Each),Each,4905,196267.98,0,0,4905,196267.98,,,,,
25902,2022-12-08,Concentrate,Milligrams,0,0,3000,165,3000,165,,,,,
25902,2022-12-08,Immature Plants,Each,6,182,0,0,6,182,,,,,
25902,2022-12-08,Shake/Trim (by strain),Grams,0,0,11600.6,53822.15,11600.6,53822.15,,,,,
25902,2022-12-08,Raw Pre-Rolls,Grams,0,0,215.25,2977.75,215.25,2977.75,,,,,
25902,2022-12-08,Raw Pre-Rolls,Grams,0,0,250.05,3327,250.05,3327,,,,,
25902,2022-12-08,Vape Product,Each,88,4769.06,0,0,88,4769.06,,,,,
25936,2022-12-09,Concentrate,Milligrams,0,0,5000,256.18,5000,256.18,,,,,
